#{"t_start": 1541189235.4830322, "env_id": "DartBlockPush-v0"}
0.831739,3,632.715265
0.26303,3,633.268763
0.384312,3,633.881911
0.091403,3,634.424427
0.308562,3,635.003623
0.627193,3,635.619996
0.220499,3,636.147335
0.153965,3,636.742691
0.361027,3,637.33926
0.761834,3,637.830263
0.408197,3,638.350732
-0.215564,3,638.864741
0.293809,3,639.464722
0.585995,3,639.985588
0.851398,3,640.536736
0.044425,3,641.151412
0.174678,3,641.703512
0.048139,3,642.26079
0.130691,3,642.860917
0.305779,3,643.406915
0.449406,3,643.908506
0.06082,3,644.549239
0.707589,3,645.136043
0.2268,3,645.647604
0.414759,3,646.273654
0.681476,3,646.822207
0.561945,3,647.346023
0.48239,3,647.894021
0.764433,3,648.493024
0.182548,3,649.061619
0.346536,3,649.600686
0.345013,3,650.197949
0.733645,3,650.73931
0.717422,3,651.790989
0.653632,3,652.408278
0.278302,3,652.939765
0.613375,3,653.435591
0.090767,3,654.054826
0.757108,3,654.634853
0.630325,3,655.17146
-0.001016,3,655.778167
0.52604,3,656.315932
0.126909,3,656.865488
0.420703,3,657.383727
0.629947,3,658.013958
0.254966,3,658.553841
-0.04103,3,659.070258
0.430598,3,659.680596
0.335811,3,660.228846
0.740459,3,660.751046
0.170142,3,661.344528
0.634673,3,661.881632
0.149077,3,662.453727
0.831694,3,663.074746
0.473246,3,663.606794
0.250988,3,664.130687
0.535017,3,664.684026
0.229214,3,665.290929
0.61597,3,665.886246
0.666243,3,666.438589
0.460164,3,667.065661
0.904053,3,667.624304
0.800072,3,668.172873
0.225015,3,668.780792
0.545136,3,669.325921
0.171521,3,669.871005
0.555558,3,670.460767
0.892633,3,670.977864
0.316534,3,671.522897
0.490197,3,672.151081
0.326488,3,672.700882
0.464896,3,673.258556
0.559058,3,673.817957
-0.215265,3,674.48818
0.62144,3,675.021633
0.13795,3,675.569983
-0.02752,3,676.702126
0.870861,3,677.221387
-0.013963,3,677.807562
0.635087,3,678.381188
0.38416,3,678.956095
0.164906,3,679.508036
0.783936,3,680.117931
0.460865,3,680.620293
0.526774,3,681.178908
0.298844,3,681.773676
0.804603,3,682.31925
0.551474,3,682.847239
0.417878,3,683.43576
0.608932,3,683.989989
0.760026,3,684.515029
0.285741,3,685.161544
-0.043473,3,685.718533
0.577823,3,686.251307
0.076571,3,686.846273
0.350208,3,687.397202
0.187049,3,688.000425
0.382941,3,688.527899
0.584838,3,689.114793
0.044627,3,689.670921
0.520233,3,690.171464
0.235859,3,690.818522
0.471556,3,691.364767
0.842638,3,691.911415
0.677725,3,692.525641
0.082009,3,693.042663
0.56281,3,693.63899
0.532461,3,694.296075
0.306266,3,694.872281
0.206729,3,695.418568
0.749103,3,696.04315
0.060701,3,696.60605
0.461422,3,697.157882
0.356229,3,697.665051
0.176427,3,698.279045
-0.130785,3,698.815467
0.50398,3,699.366662
0.732994,3,699.984202
-0.068533,3,700.505393
0.406659,3,701.582091
0.647223,3,702.207049
0.228138,3,702.742873
0.017346,3,703.32234
0.233139,3,703.940395
0.792632,3,704.454643
0.445054,3,705.010609
-0.202667,3,705.619391
0.691006,3,706.131118
0.802936,3,706.686447
0.092198,3,707.203636
0.053071,3,707.858868
0.80084,3,708.396301
0.237653,3,708.92673
0.553673,3,709.518956
-0.116316,3,710.057104
0.754044,3,710.632877
0.37809,3,711.258736
0.199866,3,711.788128
0.607588,3,712.300446
0.302279,3,712.928607
0.411052,3,713.446594
0.881431,3,713.993441
0.58916,3,714.587137
0.026084,3,715.145551
0.382766,3,715.651766
0.209485,3,716.204003
0.385208,3,716.81836
0.527019,3,717.388242
0.579828,3,717.953794
0.459375,3,718.552893
0.537999,3,719.088737
0.814762,3,719.642582
0.569541,3,720.268217
-0.007342,3,720.791876
-0.067289,3,721.335852
-0.181339,3,721.98514
0.094928,3,722.548626
-0.227998,3,723.077544
-0.415585,3,723.693798
-0.029074,3,724.244774
-0.218755,3,724.847234
0.644103,3,725.913248
-0.043145,3,726.550496
0.360866,3,727.114893
0.300755,3,727.651934
0.811743,3,728.235368
0.553294,3,728.810548
0.493873,3,729.349041
0.463433,3,729.923102
0.71811,3,730.427595
0.383645,3,730.98638
0.497326,3,731.593012
0.290233,3,732.136195
0.37082,3,732.693951
0.5407,3,733.297366
0.8379,3,733.833619
0.43555,3,734.358025
0.615684,3,734.95386
0.598559,3,735.489748
0.461614,3,735.990147
0.562827,3,736.59306
0.629758,3,737.129421
0.015149,3,737.682832
0.627081,3,738.215842
0.526189,3,738.8373
0.690335,3,739.374876
0.554757,3,739.899092
0.544363,3,740.535832
0.706158,3,741.0594
0.626766,3,741.620642
0.647432,3,742.223096
0.321674,3,742.772706
0.693156,3,743.321602
0.70323,3,743.921681
0.520865,3,744.443245
0.729013,3,744.96357
0.525273,3,745.581832
0.736754,3,746.099209
0.606432,3,746.680168
0.696502,3,747.281625
0.370466,3,747.841949
0.44238,3,748.370974
0.132333,3,748.898057
0.036221,3,749.49287
0.332558,3,750.654629
0.430646,3,751.240054
0.734164,3,751.82901
0.150217,3,752.362387
0.361049,3,752.934479
0.448463,3,753.521686
0.354361,3,754.053234
0.383462,3,754.704043
0.430199,3,755.331399
0.576069,3,755.870898
0.155887,3,756.418146
0.337257,3,756.975507
0.214057,3,757.60635
0.465966,3,758.197388
0.659694,3,758.785893
0.697395,3,759.393855
0.535067,3,759.918332
0.54423,3,760.486372
0.762332,3,761.088414
0.612342,3,761.623376
0.298719,3,762.145012
0.872226,3,762.752723
0.527475,3,763.356205
0.777461,3,763.914999
0.700766,3,764.58399
0.588417,3,765.111084
0.437339,3,765.643903
0.520485,3,766.192452
0.511269,3,766.784814
-0.087517,3,767.314543
0.150967,3,767.861309
-0.065901,3,768.483786
0.705371,3,769.123449
0.752746,3,769.647855
0.556071,3,770.245722
0.595433,3,770.760074
0.299442,3,771.31636
0.589049,3,771.922265
0.35199,3,772.47154
0.38272,3,773.014274
0.664056,3,773.613765
0.087136,3,774.141339
0.186147,3,774.696259
0.450468,3,775.806767
0.257531,3,776.380887
0.456798,3,776.915809
0.757792,3,777.452676
0.564822,3,778.041993
0.663099,3,778.567345
0.680256,3,779.087168
0.875682,3,779.707476
0.305115,3,780.211247
0.155083,3,780.77212
0.246212,3,781.358454
0.379749,3,781.87372
0.471376,3,782.437941
0.684476,3,783.039404
0.581977,3,783.557716
0.556949,3,784.065007
0.750307,3,784.647495
0.449526,3,785.20641
0.591402,3,785.788328
0.828247,3,786.334801
0.791179,3,786.958295
0.220054,3,787.484873
0.693382,3,788.002248
0.43513,3,788.606344
0.203975,3,789.135703
-0.09206,3,789.667749
0.439106,3,790.306465
0.311188,3,790.826881
0.481061,3,791.401686
0.240035,3,792.031369
0.748988,3,792.559588
0.843886,3,793.111074
0.52439,3,793.703249
0.24842,3,794.251795
0.430263,3,794.771666
0.338436,3,795.387936
0.828083,3,795.930009
-0.074168,3,796.469704
0.505627,3,797.006066
0.415121,3,797.608451
0.824776,3,798.15172
0.072214,3,798.658877
0.422477,3,799.790714
0.521054,3,800.327
0.767366,3,800.864341
0.920883,3,801.494911
0.120179,3,802.13354
0.638788,3,802.668393
0.161216,3,803.321948
0.839154,3,803.862521
0.532784,3,804.396104
0.579956,3,805.000579
0.058012,3,805.584257
0.43657,3,806.137388
0.462897,3,806.742453
0.476749,3,807.302279
0.067299,3,807.826637
-0.058361,3,808.43237
0.048605,3,809.018682
0.132907,3,809.608367
0.631902,3,810.173116
0.264606,3,810.763212
-0.040426,3,811.295892
0.158563,3,811.834085
0.519207,3,812.436532
0.017316,3,812.961097
0.814268,3,813.494307
0.303965,3,814.127809
0.56186,3,814.661356
0.315099,3,815.209165
0.192028,3,815.780752
0.362584,3,816.405853
0.615595,3,816.950603
0.789139,3,817.543266
-0.32601,3,818.180688
0.740832,3,818.742831
0.49996,3,819.298803
0.317956,3,819.856169
0.37399,3,820.402422
0.596949,3,820.960315
0.162446,3,821.556116
0.095894,3,822.077439
0.281101,3,822.648973
0.452173,3,823.245056
0.77342,3,823.839338
0.473844,3,824.928153
0.444175,3,825.544158
0.108667,3,826.069461
0.536175,3,826.586772
0.309203,3,827.132329
0.803311,3,827.791767
0.458436,3,828.354513
0.359053,3,828.899823
-0.237073,3,829.548666
0.615115,3,830.131039
0.267499,3,830.675318
0.668066,3,831.412474
0.172353,3,831.981849
0.045561,3,832.511685
0.320595,3,833.139844
0.72651,3,833.678545
0.533194,3,834.239404
0.590201,3,834.835097
0.67926,3,835.401895
0.340448,3,835.937102
-0.050319,3,836.465937
0.623731,3,837.092294
-0.004796,3,837.624144
0.204946,3,838.151469
0.077441,3,838.763297
0.794898,3,839.349033
0.137072,3,839.940915
0.507092,3,840.561624
0.415932,3,841.197575
0.535572,3,841.776037
0.664875,3,842.418938
0.474763,3,842.989807
0.193717,3,843.554249
-0.139388,3,844.143813
-0.133931,3,844.683244
0.719987,3,845.2522
0.293956,3,845.865429
0.220517,3,846.403948
0.843221,3,847.017485
0.407969,3,847.720917
0.45243,3,848.274619
0.457926,3,848.849792
0.245207,3,849.372537
0.041296,3,850.53693
0.286539,3,851.074687
0.744259,3,851.620584
0.434357,3,852.26256
0.738808,3,852.793576
0.073858,3,853.365644
0.385955,3,853.993227
0.835842,3,854.534621
0.611729,3,855.124442
-0.104084,3,855.713528
0.63896,3,856.284488
0.742867,3,856.814773
0.32966,3,857.439908
0.668863,3,858.000874
0.393955,3,858.505289
0.070892,3,859.050628
0.163456,3,859.639689
0.442432,3,860.204886
0.624502,3,860.746243
0.594039,3,861.41123
-0.028405,3,861.923339
0.753158,3,862.479008
0.225726,3,863.088791
0.498646,3,863.628014
0.557443,3,864.189181
0.644992,3,864.769401
0.638717,3,865.317658
0.193177,3,865.840142
0.491949,3,866.446611
0.610505,3,866.968216
0.248687,3,867.57808
0.148935,3,868.118487
0.300917,3,868.748482
0.273612,3,869.27821
0.188255,3,869.842143
0.098734,3,870.442944
0.729296,3,870.962251
0.903049,3,871.484798
0.481643,3,872.119328
0.704259,3,872.648744
0.246468,3,873.204511
0.220625,3,873.872805
0.415874,3,874.909276
0.656562,3,875.452381
0.468607,3,876.048824
0.621223,3,876.586682
0.587225,3,877.114932
0.441216,3,877.751066
0.675134,3,878.285813
0.70553,3,878.808301
0.109362,3,879.430918
0.682005,3,879.995739
0.367237,3,880.539226
0.142959,3,881.168552
0.700455,3,881.683162
0.489789,3,882.211833
0.634757,3,882.74195
0.364595,3,883.322066
-0.015528,3,883.864759
0.781725,3,884.376359
0.915373,3,885.0
0.47679,3,885.532497
0.766405,3,886.072106
-0.202053,3,886.743473
0.536947,3,887.304677
0.176167,3,887.827549
0.735136,3,888.391718
0.505406,3,888.918267
0.473897,3,889.463925
0.687652,3,890.077409
0.324648,3,890.612581
0.774637,3,891.169371
0.525529,3,891.724265
-0.03133,3,892.306875
0.456565,3,892.871294
0.55712,3,893.391019
-0.318287,3,893.95151
0.176214,3,894.496112
0.203811,3,895.044302
0.574649,3,895.637449
0.309467,3,896.185104
0.23282,3,896.702265
0.173997,3,897.279601
-0.313074,3,897.826623
0.624736,3,898.368052
0.705876,3,899.492254
0.825132,3,900.042009
0.635527,3,900.604625
0.464281,3,901.138966
0.364936,3,901.719939
0.086755,3,902.26206
0.114453,3,902.797965
0.623117,3,903.410308
0.860709,3,903.94812
0.545606,3,904.483881
-0.094997,3,905.086888
0.479786,3,905.626693
-0.027738,3,906.165927
0.586265,3,906.793653
0.652355,3,907.320236
0.790543,3,907.862508
0.18735,3,908.469357
0.149675,3,909.02436
0.571254,3,909.582642
0.366372,3,910.180497
0.282379,3,910.715949
-0.096556,3,911.252702
0.417285,3,911.888958
0.596011,3,912.41373
0.419238,3,912.96588
0.556812,3,913.517286
-0.041684,3,914.117326
0.42024,3,914.639595
0.516003,3,915.165666
0.466044,3,915.762329
0.507827,3,916.296731
0.478736,3,916.842594
0.925993,3,917.469841
0.807187,3,918.012175
0.320036,3,918.52298
0.234121,3,919.119633
0.008804,3,919.629991
0.637807,3,920.181721
0.360101,3,920.811718
0.263233,3,921.346195
0.771818,3,921.880264
0.754892,3,922.523453
0.539124,3,923.063468
0.15262,3,924.101942
-0.238438,3,924.636847
0.595629,3,925.268945
0.770835,3,925.799824
0.411584,3,926.320141
0.440911,3,926.919945
-0.052801,3,927.443723
0.542821,3,927.944705
0.433421,3,928.595354
0.210377,3,929.187478
0.895364,3,929.766907
0.333097,3,930.378969
0.518065,3,930.941253
0.053645,3,931.484239
0.360081,3,932.104996
0.094618,3,932.636287
-0.050018,3,933.194361
0.263937,3,933.773094
0.598761,3,934.341944
0.500895,3,934.845806
0.567867,3,935.370427
0.017435,3,935.955626
0.443572,3,936.467222
0.466431,3,937.005126
0.620411,3,937.611985
0.416097,3,938.138453
0.41485,3,938.665919
0.1913,3,939.238793
0.547996,3,939.779959
0.548649,3,940.319817
-0.074733,3,940.91048
0.190526,3,941.44037
0.413667,3,941.966033
0.418381,3,942.489085
0.390246,3,943.09424
0.596407,3,943.62243
0.084354,3,944.149598
0.296037,3,944.758041
0.787125,3,945.279973
0.758647,3,945.831662
0.529502,3,946.428225
0.321469,3,946.988258
0.349845,3,948.073587
0.761065,3,948.680718
0.35761,3,949.223308
0.462663,3,949.749805
0.671931,3,950.379951
0.145406,3,950.947661
0.804218,3,951.484574
0.291921,3,952.085824
0.289287,3,952.642302
0.22058,3,953.174426
0.634255,3,953.761988
0.181562,3,954.320922
0.739919,3,954.815288
0.415732,3,955.434922
0.531224,3,955.937532
0.493281,3,956.498905
0.481006,3,957.007969
0.676709,3,957.617755
0.5421,3,958.142737
0.871076,3,958.6906
0.54614,3,959.282332
0.369421,3,959.796557
0.68602,3,960.368889
0.762406,3,960.993354
0.114789,3,961.533531
0.08955,3,962.078928
0.651492,3,962.656825
0.084492,3,963.223521
0.139058,3,963.78675
0.419898,3,964.375817
0.512648,3,964.884979
0.175839,3,965.398565
0.812144,3,965.992633
0.93984,3,966.52266
0.85383,3,967.041312
0.518762,3,967.593131
0.45658,3,968.211966
0.338455,3,968.769291
0.218215,3,969.303381
0.683265,3,969.914964
0.859939,3,970.425328
0.307049,3,970.963162
0.03258,3,971.560293
0.479885,3,972.627598
0.12939,3,973.150834
0.342974,3,973.775503
-0.280981,3,974.331236
0.755521,3,974.89606
0.776963,3,975.511254
0.755733,3,976.061029
0.800482,3,976.59516
0.374779,3,977.114584
0.69661,3,977.761953
0.648907,3,978.260499
0.18418,3,978.786503
0.565243,3,979.387002
-0.014648,3,979.915241
0.24205,3,980.441544
0.325321,3,981.065769
-0.165873,3,981.601913
0.925108,3,982.119395
0.459514,3,982.734858
0.648964,3,983.255862
0.080123,3,983.788436
0.171771,3,984.379408
0.575906,3,984.922342
0.293729,3,985.447167
0.016304,3,985.971982
0.481747,3,986.57156
0.355566,3,987.118258
0.146195,3,987.640853
0.215806,3,988.257444
0.540739,3,988.786287
-0.103896,3,989.302535
0.795571,3,989.93372
0.281351,3,990.484413
0.482196,3,991.021444
0.334818,3,991.625635
0.542929,3,992.159372
0.514235,3,992.722087
0.460711,3,993.320683
0.373029,3,993.858218
0.54144,3,994.383998
0.115369,3,994.999734
0.529878,3,995.536167
0.044136,3,996.082297
0.086389,3,997.24467
0.272469,3,997.811678
0.562756,3,998.306957
0.800589,3,998.918298
0.122505,3,999.445677
0.61561,3,999.942535
-0.292294,3,1000.456345
0.319537,3,1001.038025
0.701661,3,1001.613015
0.379098,3,1002.186551
0.64352,3,1002.835254
0.2647,3,1003.369335
0.124627,3,1003.934115
0.329795,3,1004.546077
0.497722,3,1005.097111
0.651685,3,1005.656058
0.546031,3,1006.25971
0.009144,3,1006.792925
0.262611,3,1007.338636
0.146272,3,1007.906662
0.846272,3,1008.439254
0.524868,3,1008.989222
0.703388,3,1009.585251
0.877039,3,1010.132396
0.523337,3,1010.64416
0.747905,3,1011.284241
0.618002,3,1011.805755
0.473829,3,1012.355914
0.805694,3,1012.914439
0.441138,3,1013.509211
0.344673,3,1014.069761
0.285906,3,1014.603655
0.343456,3,1015.199578
0.246831,3,1015.727801
0.670678,3,1016.25662
0.898972,3,1016.835489
0.608741,3,1017.376647
0.804076,3,1017.952627
0.336603,3,1018.560453
0.369008,3,1019.077289
0.336934,3,1019.636277
0.610111,3,1020.246478
0.556421,3,1021.305768
0.182308,3,1021.836905
0.730679,3,1022.452079
0.509338,3,1022.984899
0.213248,3,1023.529466
0.747588,3,1024.175778
-0.2469,3,1024.732156
0.601887,3,1025.248615
0.456637,3,1025.844405
0.66449,3,1026.396557
0.646289,3,1026.930253
0.139346,3,1027.427722
0.229823,3,1028.02148
0.212168,3,1028.559981
0.145902,3,1029.093072
0.083044,3,1029.679645
0.68791,3,1030.228809
0.542062,3,1030.765023
0.795307,3,1031.370835
0.688734,3,1031.90813
0.528082,3,1032.452534
0.621891,3,1033.052817
0.3704,3,1033.582814
0.451555,3,1034.120859
0.265727,3,1034.714645
0.681549,3,1035.252128
0.311029,3,1035.786032
0.547412,3,1036.408379
0.650671,3,1036.945765
0.310108,3,1037.467884
0.206401,3,1038.042828
0.803103,3,1038.565025
0.449042,3,1039.10004
0.551422,3,1039.617648
0.145678,3,1040.219997
0.735943,3,1040.752486
0.375523,3,1041.298849
0.746346,3,1041.903977
0.390861,3,1042.413799
0.406165,3,1042.96254
0.801182,3,1043.570995
0.46616,3,1044.09708
0.077901,3,1044.631551
0.338667,3,1045.773768
0.048409,3,1046.319108
0.235834,3,1046.849215
0.313561,3,1047.474821
0.345308,3,1048.005563
0.301555,3,1048.53651
0.273975,3,1049.058607
0.212067,3,1049.669647
0.476841,3,1050.241877
0.744916,3,1050.784583
0.668158,3,1051.407758
0.533043,3,1051.983284
0.413296,3,1052.52452
0.23586,3,1053.107349
0.690593,3,1053.623875
0.80673,3,1054.170007
0.105192,3,1054.781554
0.448075,3,1055.325307
0.787895,3,1055.868287
0.949917,3,1056.484384
0.605385,3,1057.058039
0.328024,3,1057.590606
0.676409,3,1058.192825
0.839704,3,1058.710922
0.032848,3,1059.254256
-0.068131,3,1059.788761
0.348026,3,1060.404891
-0.205727,3,1060.91011
0.799471,3,1061.452174
0.638342,3,1062.048824
0.454881,3,1062.599037
0.329339,3,1063.129564
0.518869,3,1063.733075
0.247123,3,1064.328427
0.467077,3,1064.845239
0.509737,3,1065.485678
0.377958,3,1066.022871
0.8592,3,1066.546646
0.826448,3,1067.084732
0.913103,3,1067.697633
0.7823,3,1068.22454
0.794817,3,1068.744725
0.715994,3,1069.34596
0.586979,3,1070.410145
0.701223,3,1070.982606
0.485929,3,1071.600693
0.42498,3,1072.167309
0.635187,3,1072.680589
0.739661,3,1073.284302
0.386785,3,1073.870091
0.658408,3,1074.442659
0.166651,3,1075.087333
0.403668,3,1075.682164
0.161342,3,1076.220668
0.223495,3,1076.838888
0.68789,3,1077.350017
0.302764,3,1077.880132
0.771781,3,1078.49597
0.618964,3,1079.022474
0.872631,3,1079.534045
0.416905,3,1080.125526
-0.264467,3,1080.686567
-0.335644,3,1081.219502
0.514653,3,1081.755119
0.746828,3,1082.379722
0.416549,3,1082.942826
0.182291,3,1083.464775
0.564404,3,1084.071929
0.339741,3,1084.589059
0.836501,3,1085.143682
0.43637,3,1085.758853
0.30946,3,1086.319874
0.395187,3,1086.872319
-0.268111,3,1087.4941
0.163194,3,1088.054835
0.18048,3,1088.614619
0.39545,3,1089.194113
0.60631,3,1089.720041
0.234076,3,1090.270031
0.268859,3,1090.837289
0.643983,3,1091.391952
0.891857,3,1091.933544
0.502727,3,1092.455221
0.270824,3,1093.053784
0.355782,3,1093.61476
0.723105,3,1094.654026
0.507359,3,1095.255403
0.556731,3,1095.770706
0.410711,3,1096.33759
0.558416,3,1096.946844
-0.034696,3,1097.516141
0.37149,3,1098.05242
0.716111,3,1098.663938
0.865094,3,1099.200545
0.838271,3,1099.728454
0.671959,3,1100.374155
0.738146,3,1100.899075
0.398851,3,1101.427962
0.798632,3,1102.052519
0.216081,3,1102.585627
0.099902,3,1103.104678
0.524532,3,1103.637507
0.693481,3,1104.284084
0.390437,3,1104.826262
0.245486,3,1105.338625
0.506855,3,1105.936734
0.32141,3,1106.462527
0.047859,3,1107.007675
0.086843,3,1107.624872
0.374576,3,1108.158198
0.893663,3,1108.675252
0.566084,3,1109.282691
0.318348,3,1109.816176
0.738778,3,1110.341169
0.350755,3,1110.94844
0.483632,3,1111.495337
0.663459,3,1112.061139
0.772698,3,1112.685019
0.216925,3,1113.190435
0.628804,3,1113.746028
0.576831,3,1114.293012
0.528673,3,1114.898882
0.611785,3,1115.424116
0.60444,3,1115.993054
0.225023,3,1116.59112
0.066622,3,1117.147228
0.588148,3,1117.653187
0.516376,3,1118.269203
0.858223,3,1119.352388
0.454152,3,1119.869383
0.554562,3,1120.476278
0.264807,3,1121.054745
0.499701,3,1121.616307
0.63904,3,1122.21559
0.316106,3,1122.735703
0.454761,3,1123.28119
-0.036807,3,1123.851305
0.105102,3,1124.410372
0.357327,3,1124.95147
0.384202,3,1125.575345
0.264375,3,1126.108403
0.328972,3,1126.635256
0.262732,3,1127.190119
0.535646,3,1127.812516
0.4793,3,1128.329922
0.495589,3,1128.878103
0.307927,3,1129.518819
0.619931,3,1130.054192
0.332471,3,1130.595954
0.164785,3,1131.196697
0.504393,3,1131.727928
0.40646,3,1132.244082
0.079072,3,1132.846016
0.056756,3,1133.43944
0.169138,3,1133.96227
0.293865,3,1134.549012
0.477155,3,1135.132616
0.496368,3,1135.666238
0.704109,3,1136.277256
0.435064,3,1136.793514
0.637592,3,1137.325941
0.542341,3,1137.830549
0.778788,3,1138.437687
0.949621,3,1138.979285
0.155354,3,1139.559705
0.826507,3,1140.20184
0.7876,3,1140.767532
0.189737,3,1141.318182
0.3588,3,1141.927791
0.634648,3,1142.442987
0.560657,3,1143.013874
0.761569,3,1144.110909
0.028136,3,1144.664643
0.235458,3,1145.216593
0.490773,3,1145.813816
0.842437,3,1146.380389
0.492123,3,1146.94931
0.735267,3,1147.573683
0.528417,3,1148.081357
-0.101774,3,1148.603099
0.560684,3,1149.129625
0.455528,3,1149.721343
0.471323,3,1150.286728
0.362373,3,1150.801378
0.672547,3,1151.448924
0.390623,3,1151.978259
0.549041,3,1152.491531
0.863457,3,1153.075137
0.659829,3,1153.631641
0.380601,3,1154.152778
0.64932,3,1154.783793
0.684349,3,1155.330857
0.079723,3,1155.849123
0.397052,3,1156.422096
0.646289,3,1156.987715
0.367868,3,1157.540465
0.639333,3,1158.108289
0.625651,3,1158.723734
0.573918,3,1159.246586
0.651277,3,1159.795065
0.482192,3,1160.380921
0.411091,3,1160.896966
-0.226939,3,1161.434338
0.262276,3,1162.032561
0.529023,3,1162.559401
0.533149,3,1163.0755
0.234233,3,1163.58742
0.333822,3,1164.176764
0.128133,3,1164.712128
0.436725,3,1165.254488
0.768591,3,1165.857606
-0.009546,3,1166.401594
0.440411,3,1166.967801
0.2985,3,1168.15386
0.729179,3,1168.691991
0.214841,3,1169.269752
0.421745,3,1169.85783
-0.167125,3,1170.421736
0.545812,3,1170.969091
-0.047327,3,1171.510219
0.228174,3,1172.108217
0.235119,3,1172.642069
0.935213,3,1173.16105
-0.104595,3,1173.829989
0.778827,3,1174.419067
0.720291,3,1174.922145
0.460309,3,1175.514374
0.497832,3,1176.083865
0.739535,3,1176.632614
0.317204,3,1177.270931
0.306499,3,1177.806118
0.76879,3,1178.32447
0.410412,3,1178.928135
0.71564,3,1179.477362
0.817142,3,1180.015805
0.534099,3,1180.550983
0.277982,3,1181.168049
0.209103,3,1181.692127
0.637456,3,1182.235473
-0.165345,3,1182.859654
0.450007,3,1183.421324
0.171267,3,1183.968507
0.646349,3,1184.608589
-0.146173,3,1185.165162
0.326678,3,1185.748097
0.186083,3,1186.344383
0.196859,3,1186.887738
0.538111,3,1187.419778
0.495935,3,1188.048964
0.870454,3,1188.5738
0.593064,3,1189.121919
0.638037,3,1189.689792
-0.167477,3,1190.290389
0.298175,3,1190.81178
0.668262,3,1191.340034
0.365685,3,1191.971364
0.347019,3,1193.071168
0.487663,3,1193.64437
0.320114,3,1194.228131
0.036128,3,1194.829364
0.653846,3,1195.374289
0.617517,3,1195.992636
0.430593,3,1196.539081
-0.181567,3,1197.122217
0.387333,3,1197.728006
0.881403,3,1198.309324
0.075764,3,1198.848593
0.729612,3,1199.382794
0.506838,3,1199.975966
0.710879,3,1200.502007
0.591849,3,1201.035065
0.512737,3,1201.698066
0.719139,3,1202.207145
0.489859,3,1202.741103
0.547502,3,1203.390171
0.544823,3,1203.928119
0.911917,3,1204.489139
-0.133386,3,1205.090978
0.513281,3,1205.631613
0.532744,3,1206.149996
-0.079507,3,1206.77874
0.694768,3,1207.318636
0.729598,3,1207.88817
0.341996,3,1208.424895
0.284346,3,1209.104684
0.508866,3,1209.655365
0.14709,3,1210.221749
0.707971,3,1210.839845
0.198871,3,1211.419007
0.524851,3,1211.941618
0.468631,3,1212.58018
0.244,3,1213.126734
0.428617,3,1213.665828
0.237489,3,1214.308957
0.609783,3,1214.837026
0.235689,3,1215.385419
-0.226759,3,1215.949199
-0.339409,3,1216.554443
0.842491,3,1217.137811
0.571824,3,1218.216776
0.200653,3,1218.849831
0.423775,3,1219.42945
0.002835,3,1219.966122
0.43795,3,1220.566082
0.608755,3,1221.124645
0.747749,3,1221.697727
0.392908,3,1222.311131
0.148912,3,1222.848915
0.442973,3,1223.383471
0.287686,3,1223.90829
-0.211322,3,1224.555127
0.16592,3,1225.114915
0.065427,3,1225.645779
0.094684,3,1226.330594
0.224758,3,1226.865971
-0.132989,3,1227.375233
0.187824,3,1227.974924
0.508478,3,1228.539861
0.529703,3,1229.08465
0.573679,3,1229.680375
0.367283,3,1230.204874
0.142915,3,1230.752004
0.57354,3,1231.35837
0.896426,3,1231.893269
0.656812,3,1232.455274
0.452287,3,1233.077828
0.65389,3,1233.595061
0.387556,3,1234.110354
0.47687,3,1234.742604
0.561695,3,1235.294783
0.639462,3,1235.870887
0.811994,3,1236.458115
0.395359,3,1237.072794
0.830558,3,1237.618602
0.662729,3,1238.189436
0.301374,3,1238.819528
-0.176936,3,1239.380083
