#{"t_start": 1541189235.4830322, "env_id": "DartBlockPush-v0"}
0.405213,3,1239.924094
0.445102,3,1240.563528
0.901357,3,1241.119542
0.676058,3,1241.627685
0.495332,3,1242.787798
0.112863,3,1243.311107
0.603144,3,1243.856904
0.757714,3,1244.524749
0.690738,3,1245.052941
-0.239544,3,1245.613038
0.730151,3,1246.164937
0.796575,3,1246.81326
0.589682,3,1247.360084
-0.255641,3,1247.922334
0.263864,3,1248.545395
0.437243,3,1249.068127
0.393724,3,1249.607616
0.752013,3,1250.229155
0.008381,3,1250.756068
0.320994,3,1251.257289
0.558145,3,1251.893485
0.712105,3,1252.440068
0.466491,3,1252.956986
0.44826,3,1253.582815
0.547875,3,1254.123176
0.548345,3,1254.65415
0.158142,3,1255.178322
0.759412,3,1255.80177
0.234672,3,1256.337892
0.349398,3,1256.876061
0.428551,3,1257.541977
0.038527,3,1258.107968
0.332301,3,1258.637498
0.624018,3,1259.249628
0.624099,3,1259.786697
0.146611,3,1260.361607
0.67104,3,1261.0098
0.667527,3,1261.520295
0.712203,3,1262.071845
0.414987,3,1262.662946
0.520665,3,1263.202889
-0.042989,3,1263.744641
0.552427,3,1264.299186
0.396213,3,1264.916785
0.3683,3,1265.47919
0.637135,3,1266.021499
-0.042527,3,1266.605505
0.636313,3,1267.674723
0.601016,3,1268.21249
0.181075,3,1268.846138
0.504523,3,1269.421831
0.906987,3,1269.947627
0.395282,3,1270.544837
0.394785,3,1271.080685
0.566533,3,1271.595868
0.104419,3,1272.219966
0.503237,3,1272.751744
0.825044,3,1273.32615
0.226641,3,1273.943242
0.99344,3,1274.494993
0.749713,3,1275.044913
0.510192,3,1275.622145
0.29705,3,1276.233878
0.357792,3,1276.789825
0.634223,3,1277.315096
0.571638,3,1277.930141
0.227501,3,1278.458128
0.154877,3,1279.024064
-0.030222,3,1279.627724
0.859522,3,1280.198518
0.466429,3,1280.708075
0.067042,3,1281.3116
0.798692,3,1281.831218
0.549439,3,1282.416774
0.868897,3,1283.005732
0.401544,3,1283.609322
0.301321,3,1284.138344
0.796504,3,1284.68881
0.599908,3,1285.314804
-0.04537,3,1285.840681
0.212187,3,1286.459133
-0.011079,3,1287.074632
0.674441,3,1287.609531
0.847745,3,1288.149494
0.329165,3,1288.802285
0.100342,3,1289.354685
0.910595,3,1289.917456
0.220558,3,1290.532416
0.795691,3,1291.086443
0.053534,3,1291.69384
0.727288,3,1292.769223
0.073573,3,1293.398674
-0.375604,3,1293.905189
0.312972,3,1294.423346
0.290381,3,1295.022914
0.686761,3,1295.552108
0.483908,3,1296.07804
0.515311,3,1296.706952
0.887616,3,1297.237758
0.70499,3,1297.759314
0.453654,3,1298.337871
0.082089,3,1298.862852
0.314678,3,1299.379277
-0.319768,3,1300.00652
0.58811,3,1300.535048
0.574248,3,1301.097528
0.870835,3,1301.713314
0.138316,3,1302.242292
0.378934,3,1302.822707
0.741574,3,1303.391988
0.57521,3,1304.006278
0.554217,3,1304.531023
0.413851,3,1305.106875
0.043068,3,1305.725682
0.404095,3,1306.355096
0.556204,3,1306.870923
0.689588,3,1307.463551
0.378832,3,1308.028346
0.645281,3,1308.560747
0.376167,3,1309.126236
0.601254,3,1309.734031
0.87951,3,1310.283152
-0.036805,3,1310.831564
0.738467,3,1311.453022
0.330206,3,1311.967041
0.59139,3,1312.487552
0.93125,3,1313.07562
0.555055,3,1313.629275
0.709069,3,1314.147372
0.467012,3,1314.72146
0.881928,3,1315.257405
0.59765,3,1315.867764
0.674174,3,1317.098154
0.568536,3,1317.652881
-0.128362,3,1318.210519
0.828806,3,1318.809148
0.614039,3,1319.363767
0.067248,3,1319.914858
0.829585,3,1320.518089
0.311259,3,1321.056796
0.609693,3,1321.607703
0.393809,3,1322.143187
0.716677,3,1322.782063
-0.097497,3,1323.29933
0.155848,3,1323.853398
0.876946,3,1324.503721
0.026622,3,1325.077944
0.159423,3,1325.608042
0.698766,3,1326.215253
0.664433,3,1326.766491
0.39616,3,1327.325564
0.628463,3,1327.917757
0.241762,3,1328.478576
0.877633,3,1329.018161
0.538666,3,1329.603043
0.664228,3,1330.179546
0.24684,3,1330.714577
0.106276,3,1331.282399
0.73863,3,1331.877273
0.48188,3,1332.454205
0.292768,3,1333.033354
0.453316,3,1333.638929
0.93206,3,1334.161275
0.749122,3,1334.739475
0.27674,3,1335.351897
0.360318,3,1335.928478
0.202869,3,1336.480936
0.350051,3,1337.109641
0.651602,3,1337.686758
0.629342,3,1338.218966
-0.170056,3,1338.75787
0.171645,3,1339.375629
0.503071,3,1339.916425
0.489939,3,1340.489182
0.407289,3,1341.133074
0.285027,3,1342.205769
0.321578,3,1342.722939
0.340671,3,1343.338626
0.369832,3,1343.883217
0.56019,3,1344.444253
0.472136,3,1345.032692
0.830062,3,1345.534844
0.657857,3,1346.082911
0.590212,3,1346.723171
0.513886,3,1347.255431
0.701257,3,1347.823209
0.103729,3,1348.459386
0.22745,3,1348.978393
0.175655,3,1349.534619
0.24881,3,1350.059128
0.237585,3,1350.659171
0.460234,3,1351.195168
0.273078,3,1351.729212
0.299603,3,1352.340468
0.287594,3,1352.858984
0.439553,3,1353.39149
0.842145,3,1354.031632
0.558893,3,1354.583541
0.350628,3,1355.124231
0.652056,3,1355.71403
0.349192,3,1356.263064
0.208707,3,1356.80221
0.262716,3,1357.417686
0.634804,3,1357.988831
0.086461,3,1358.53414
0.672422,3,1359.081624
0.48694,3,1359.653834
-0.105963,3,1360.177693
0.666088,3,1360.731111
0.256294,3,1361.339754
0.463986,3,1361.906301
0.53006,3,1362.415751
0.582486,3,1363.003671
0.137232,3,1363.530341
0.265823,3,1364.090771
-0.2496,3,1364.720762
0.561953,3,1365.322317
0.634911,3,1365.864231
0.614425,3,1366.915059
-0.109866,3,1367.518443
0.574828,3,1368.041543
0.084605,3,1368.561081
0.475192,3,1369.171636
0.292002,3,1369.704794
0.890934,3,1370.277339
0.377437,3,1370.907499
0.485737,3,1371.434145
0.831453,3,1371.971887
0.823193,3,1372.615828
0.501358,3,1373.171985
0.215953,3,1373.695706
0.190666,3,1374.293701
0.705388,3,1374.801277
0.549868,3,1375.33198
0.756142,3,1375.950054
0.235453,3,1376.497368
0.835004,3,1377.014505
0.729901,3,1377.630052
0.977871,3,1378.154501
0.3503,3,1378.667554
0.201479,3,1379.188533
0.628946,3,1379.774449
0.354167,3,1380.278518
0.616315,3,1380.821243
0.642577,3,1381.444865
0.185782,3,1381.98579
0.483708,3,1382.49703
0.715908,3,1383.106277
0.853455,3,1383.649051
0.47074,3,1384.189234
0.346707,3,1384.800177
0.396636,3,1385.344518
0.866267,3,1385.864246
0.539534,3,1386.373595
0.796553,3,1387.02258
0.261935,3,1387.570159
0.430338,3,1388.120413
0.478919,3,1388.788069
0.191472,3,1389.333656
0.037574,3,1389.872563
0.060549,3,1391.029559
0.454861,3,1391.561747
0.366059,3,1392.114877
0.277303,3,1392.732796
0.172119,3,1393.311828
0.526595,3,1393.869882
0.435844,3,1394.505467
0.753088,3,1395.055986
0.674292,3,1395.601709
0.55319,3,1396.207823
0.576365,3,1396.759994
0.446672,3,1397.312072
0.6535,3,1397.899704
0.387734,3,1398.458396
0.930718,3,1399.001232
0.285095,3,1399.535711
0.239717,3,1400.146525
0.57616,3,1400.700094
0.5113,3,1401.255763
0.707755,3,1401.883265
0.620628,3,1402.434842
0.518851,3,1402.974898
0.258076,3,1403.594755
0.290525,3,1404.126251
0.797906,3,1404.627901
0.817257,3,1405.153688
0.658253,3,1405.745375
0.275877,3,1406.281868
0.213177,3,1406.864565
0.637747,3,1407.479599
0.804997,3,1408.051344
0.269707,3,1408.611718
0.619195,3,1409.220245
0.608779,3,1409.763516
0.364509,3,1410.306335
0.441298,3,1410.919671
0.87517,3,1411.475153
0.79894,3,1412.050857
0.703407,3,1412.61551
0.292944,3,1413.223417
0.603846,3,1413.798284
0.35125,3,1414.30321
0.858363,3,1414.922551
0.618342,3,1416.000004
0.741549,3,1416.526455
0.432748,3,1417.158231
0.736501,3,1417.672452
0.075169,3,1418.220455
0.83976,3,1418.830311
0.67698,3,1419.355611
0.792515,3,1419.882946
0.360228,3,1420.398036
0.469324,3,1421.019539
0.488913,3,1421.534902
0.399378,3,1422.103091
0.246106,3,1422.69698
0.258584,3,1423.213384
0.184053,3,1423.722378
0.788262,3,1424.341931
-0.049598,3,1424.903219
0.402097,3,1425.417773
0.463926,3,1426.047578
0.308339,3,1426.566545
0.988275,3,1427.110211
0.700109,3,1427.7453
-0.109423,3,1428.26107
0.754428,3,1428.809421
0.187744,3,1429.329419
-0.041166,3,1429.934168
0.499233,3,1430.494941
0.493765,3,1431.032315
0.436419,3,1431.657204
0.11274,3,1432.193784
0.383483,3,1432.760805
0.713946,3,1433.374754
0.275278,3,1433.956626
0.653766,3,1434.480164
0.30316,3,1435.082039
0.867356,3,1435.598293
0.961186,3,1436.141292
0.379419,3,1436.744786
0.463135,3,1437.275239
0.578583,3,1437.837297
0.41654,3,1438.450866
0.631685,3,1438.99666
0.80355,3,1439.512191
0.82256,3,1440.604753
0.183069,3,1441.18699
0.421995,3,1441.717261
0.15971,3,1442.251871
0.612915,3,1442.865115
0.201268,3,1443.406639
0.2146,3,1443.950396
0.603325,3,1444.557671
0.360378,3,1445.130666
0.947904,3,1445.695143
0.613785,3,1446.307211
0.475737,3,1446.873972
0.196093,3,1447.401596
0.752396,3,1448.04606
-0.359646,3,1448.57861
0.107401,3,1449.119507
0.418256,3,1449.745527
0.565028,3,1450.299743
0.69159,3,1450.828929
0.476451,3,1451.407318
0.424866,3,1451.993498
0.044396,3,1452.529763
0.506843,3,1453.067961
0.316291,3,1453.668659
0.503031,3,1454.231978
0.468192,3,1454.804441
0.396933,3,1455.38942
0.444662,3,1455.909177
0.219125,3,1456.479292
0.583904,3,1457.079844
0.940896,3,1457.622473
0.642964,3,1458.162715
0.358412,3,1458.728436
-0.176162,3,1459.382723
0.207704,3,1459.897646
0.511999,3,1460.466827
0.319437,3,1461.073907
0.527299,3,1461.631882
0.024485,3,1462.214485
0.573494,3,1462.848487
0.73019,3,1463.375213
0.08782,3,1463.925662
0.446679,3,1465.057985
0.799057,3,1465.595585
0.645439,3,1466.12342
0.16423,3,1466.658097
0.493431,3,1467.265675
0.510757,3,1467.819988
0.083223,3,1468.361601
0.833848,3,1468.949581
0.753228,3,1469.533129
0.765756,3,1470.078509
0.448855,3,1470.664942
-0.079675,3,1471.226123
0.467166,3,1471.766575
0.449267,3,1472.377858
0.626886,3,1472.966381
0.288732,3,1473.488294
0.658281,3,1474.121029
0.208643,3,1474.691602
0.514191,3,1475.204794
-0.002195,3,1475.85702
0.149486,3,1476.400851
-0.167737,3,1476.964053
0.336853,3,1477.511588
0.70708,3,1478.122448
-0.082051,3,1478.660659
0.21507,3,1479.183228
0.069957,3,1479.787875
0.256414,3,1480.296011
0.667553,3,1480.809911
0.575921,3,1481.420371
0.471763,3,1481.954969
0.828674,3,1482.57212
0.184137,3,1483.184115
0.423325,3,1483.753601
0.54479,3,1484.288466
0.892741,3,1484.922678
-0.144083,3,1485.456433
0.064731,3,1485.981631
0.357803,3,1486.571146
0.819514,3,1487.105704
0.687335,3,1487.6671
0.510703,3,1488.260646
0.427297,3,1488.918003
0.501589,3,1489.978057
0.666138,3,1490.554258
-0.439026,3,1491.138948
0.315197,3,1491.685154
0.598478,3,1492.204021
0.661996,3,1492.853632
0.510554,3,1493.391844
0.663227,3,1493.941229
0.462492,3,1494.534126
0.168233,3,1495.068398
0.642402,3,1495.586295
0.234587,3,1496.217857
0.388897,3,1496.727441
0.434481,3,1497.246024
0.543003,3,1497.862376
0.268808,3,1498.403094
0.502572,3,1498.939646
0.601113,3,1499.537848
0.231291,3,1500.139531
0.466564,3,1500.651357
0.429609,3,1501.237566
0.471638,3,1501.837353
0.506939,3,1502.372442
0.390223,3,1502.966331
0.346991,3,1503.60515
0.805536,3,1504.140917
0.637164,3,1504.697187
0.625323,3,1505.327665
0.74389,3,1505.879519
0.704949,3,1506.421125
0.024526,3,1506.976187
0.061634,3,1507.614898
-0.255601,3,1508.159983
0.32938,3,1508.7182
0.635963,3,1509.321723
0.659912,3,1509.896372
0.512274,3,1510.469837
0.224775,3,1511.060274
0.154235,3,1511.606683
0.180092,3,1512.186579
0.043526,3,1512.798006
0.612634,3,1513.402362
0.374721,3,1513.918094
0.361139,3,1515.026117
0.243383,3,1515.637508
0.474365,3,1516.163558
0.74437,3,1516.686101
0.478251,3,1517.277565
0.373424,3,1517.803174
0.621653,3,1518.341778
0.793169,3,1518.972525
0.852383,3,1519.509264
0.327207,3,1520.053487
0.315293,3,1520.642514
0.82239,3,1521.168299
0.386211,3,1521.725776
0.629157,3,1522.259224
0.46864,3,1522.875804
0.434891,3,1523.411867
0.637648,3,1523.943731
0.474214,3,1524.524126
0.606007,3,1525.033444
-0.12116,3,1525.558562
0.420848,3,1526.199124
0.974874,3,1526.770589
0.616842,3,1527.299742
-0.291985,3,1527.920353
0.451843,3,1528.478198
0.439364,3,1528.991351
0.380787,3,1529.580678
0.036616,3,1530.105544
0.521622,3,1530.619294
0.882292,3,1531.225341
0.622753,3,1531.753357
0.709418,3,1532.297634
0.477459,3,1532.935326
0.680957,3,1533.460429
-0.061619,3,1533.992553
0.827749,3,1534.543665
0.784257,3,1535.155629
0.028042,3,1535.67286
0.560913,3,1536.1814
0.526451,3,1536.798461
0.748891,3,1537.338161
0.565035,3,1537.883164
0.774842,3,1539.015693
0.067423,3,1539.579046
0.225729,3,1540.105721
0.376827,3,1540.727434
0.643312,3,1541.2437
0.267764,3,1541.785666
-0.054059,3,1542.406784
0.312682,3,1542.913212
0.293936,3,1543.443435
0.605174,3,1544.069445
-0.036207,3,1544.652551
0.335484,3,1545.187677
0.655043,3,1545.728199
0.373275,3,1546.344904
0.315942,3,1546.885856
0.424697,3,1547.439724
0.111066,3,1548.045323
0.585478,3,1548.551022
-0.052899,3,1549.093657
0.28509,3,1549.707123
0.338426,3,1550.240822
0.634089,3,1550.788605
0.630745,3,1551.403601
0.750754,3,1551.958766
0.601709,3,1552.476104
-0.081665,3,1553.12096
0.36754,3,1553.697908
0.784181,3,1554.259279
0.046675,3,1554.794412
0.693884,3,1555.402291
0.883981,3,1555.934114
0.501896,3,1556.461273
0.102754,3,1557.079809
0.427905,3,1557.585543
0.294476,3,1558.117229
0.610898,3,1558.707875
0.449565,3,1559.249647
0.657004,3,1559.848736
0.363158,3,1560.438587
0.514427,3,1560.993263
0.313802,3,1561.548357
-0.095038,3,1562.158113
0.463442,3,1562.71055
0.1192,3,1563.891057
0.372361,3,1564.448072
0.370897,3,1565.098698
0.50395,3,1565.661465
0.617952,3,1566.194074
0.574277,3,1566.825963
0.521435,3,1567.359964
0.356968,3,1567.90753
0.586373,3,1568.501946
0.502091,3,1569.050758
0.434377,3,1569.591699
0.87177,3,1570.189809
0.253284,3,1570.807034
0.48978,3,1571.364459
0.143629,3,1571.948274
0.672612,3,1572.497407
0.441851,3,1573.055659
0.661085,3,1573.664528
0.462413,3,1574.202733
0.256231,3,1574.731946
-0.1326,3,1575.308395
0.70025,3,1575.915701
0.721782,3,1576.43807
0.809124,3,1576.955916
0.851537,3,1577.561161
0.473599,3,1578.077176
0.760362,3,1578.632459
0.295957,3,1579.246016
0.390661,3,1579.774422
-0.20688,3,1580.300036
0.488749,3,1580.920468
0.443686,3,1581.474906
0.463886,3,1581.985473
0.617553,3,1582.586124
0.012049,3,1583.158493
0.45476,3,1583.678245
0.304717,3,1584.242939
0.008224,3,1584.883896
0.688974,3,1585.432039
0.272349,3,1585.962352
0.057942,3,1586.578154
0.451839,3,1587.118294
0.039152,3,1587.630058
0.302994,3,1588.783296
0.416872,3,1589.352172
0.734742,3,1589.879401
0.714443,3,1590.477047
0.72917,3,1591.057119
0.674892,3,1591.580085
0.885446,3,1592.103479
0.249166,3,1592.703204
0.586478,3,1593.246799
0.483101,3,1593.764455
0.87918,3,1594.385865
0.374087,3,1594.919233
0.484842,3,1595.466758
0.356787,3,1596.089107
0.497647,3,1596.619507
0.232798,3,1597.207433
0.582323,3,1597.815078
0.801091,3,1598.361206
0.79704,3,1598.88874
0.398619,3,1599.521122
0.782993,3,1600.049079
0.649428,3,1600.588067
0.25628,3,1601.147651
0.284896,3,1601.758962
0.427842,3,1602.325749
0.420482,3,1602.82215
0.05202,3,1603.41199
0.701603,3,1603.92662
0.428473,3,1604.51137
0.507037,3,1605.14478
0.924758,3,1605.70389
0.428649,3,1606.272895
0.157057,3,1606.911285
0.397412,3,1607.471831
0.177054,3,1608.05683
0.582875,3,1608.612609
0.484919,3,1609.246149
0.386317,3,1609.801369
0.421099,3,1610.348544
0.245609,3,1610.955714
0.892446,3,1611.519528
0.422453,3,1612.044012
0.702995,3,1613.155324
-0.077303,3,1613.691435
0.067653,3,1614.230802
0.58326,3,1614.819869
-0.061528,3,1615.348758
0.309697,3,1615.872595
0.310243,3,1616.440909
0.588412,3,1617.031327
0.652937,3,1617.582794
0.537347,3,1618.143532
0.838778,3,1618.786119
-0.03258,3,1619.340518
0.657538,3,1619.901201
0.143775,3,1620.546211
0.411887,3,1621.073713
0.134065,3,1621.651793
0.2623,3,1622.268806
-0.158639,3,1622.821297
-0.072223,3,1623.362098
0.031028,3,1624.002207
0.45235,3,1624.550221
0.228636,3,1625.085218
0.297453,3,1625.710495
0.566324,3,1626.239403
0.440603,3,1626.7544
0.329672,3,1627.384414
0.93321,3,1627.992704
0.351332,3,1628.527951
0.445611,3,1629.090215
0.50169,3,1629.725161
0.475155,3,1630.301581
0.560137,3,1630.849693
0.841245,3,1631.477458
0.365736,3,1632.03283
0.895093,3,1632.538928
0.871467,3,1633.135479
0.467696,3,1633.679639
0.156003,3,1634.233863
0.134203,3,1634.848655
0.604885,3,1635.396606
0.354954,3,1635.925558
-0.15277,3,1636.488369
0.489862,3,1637.072635
0.593134,3,1638.135216
0.382985,3,1638.717045
0.258671,3,1639.3287
0.254805,3,1639.850901
0.325414,3,1640.431946
0.230009,3,1641.040056
0.542976,3,1641.581222
0.614704,3,1642.115019
0.196637,3,1642.732504
0.807926,3,1643.284884
0.263561,3,1643.850328
0.665044,3,1644.458992
0.530174,3,1645.020308
0.565177,3,1645.567231
0.085505,3,1646.174054
0.492394,3,1646.687078
0.495764,3,1647.268655
0.353474,3,1647.866755
0.616103,3,1648.408815
0.386245,3,1648.967182
0.559701,3,1649.485365
0.646398,3,1650.13483
0.349621,3,1650.665774
0.277855,3,1651.207934
0.50258,3,1651.804665
0.370523,3,1652.328298
0.184185,3,1652.866483
0.457345,3,1653.501184
0.558118,3,1654.0378
0.200741,3,1654.611716
0.615605,3,1655.275313
0.303295,3,1655.819118
0.54946,3,1656.353904
0.872194,3,1656.904412
-0.366312,3,1657.541497
0.038857,3,1658.072137
0.459544,3,1658.610018
0.403642,3,1659.22995
0.481015,3,1659.763619
0.777924,3,1660.352037
0.702562,3,1660.981649
0.530236,3,1661.504773
0.664395,3,1662.042842
0.646123,3,1663.203603
0.469193,3,1663.71572
0.414858,3,1664.266107
0.407666,3,1664.883721
0.439618,3,1665.403815
0.717653,3,1665.95198
0.662385,3,1666.593232
0.527109,3,1667.146821
0.919335,3,1667.701974
0.400184,3,1668.264839
0.726907,3,1668.921741
0.286607,3,1669.502385
0.4138,3,1670.080611
0.627305,3,1670.673115
0.014734,3,1671.217789
0.350032,3,1671.745105
0.696992,3,1672.387704
-0.074298,3,1672.935604
0.191147,3,1673.462651
0.233023,3,1674.010526
0.140661,3,1674.630807
0.214583,3,1675.168689
0.192996,3,1675.720086
0.765494,3,1676.355003
0.463322,3,1676.886435
0.803882,3,1677.426699
0.524121,3,1678.045728
0.113925,3,1678.58014
0.494182,3,1679.101711
0.589515,3,1679.769966
0.361169,3,1680.313389
0.7753,3,1680.88968
0.849099,3,1681.533822
-0.119278,3,1682.086879
0.630165,3,1682.649011
0.644444,3,1683.212708
0.546215,3,1683.858825
0.223427,3,1684.435225
0.459437,3,1684.948922
0.32322,3,1685.559578
0.504631,3,1686.106313
0.095345,3,1686.624875
0.533584,3,1687.802582
0.833288,3,1688.369609
0.714078,3,1688.9276
0.711442,3,1689.54165
0.836818,3,1690.096301
0.350891,3,1690.668858
0.141044,3,1691.305291
0.426753,3,1691.833981
-0.070736,3,1692.383819
0.826813,3,1692.906788
0.317179,3,1693.517306
0.378654,3,1694.045304
0.734979,3,1694.604592
0.271879,3,1695.213295
0.736019,3,1695.754285
-0.253769,3,1696.280915
0.610495,3,1696.923993
0.706394,3,1697.475579
0.611691,3,1698.043997
0.283748,3,1698.657694
0.524523,3,1699.174318
0.346353,3,1699.708976
0.575832,3,1700.328531
0.912553,3,1700.873748
0.669864,3,1701.427541
0.234123,3,1702.026983
0.345627,3,1702.58038
0.607969,3,1703.132237
0.309848,3,1703.671447
0.279878,3,1704.273388
0.837177,3,1704.802625
0.523892,3,1705.33483
0.59712,3,1705.983308
0.514841,3,1706.540434
0.5155,3,1707.055864
0.037804,3,1707.678874
0.50837,3,1708.206167
0.575548,3,1708.749537
0.290283,3,1709.392356
0.845039,3,1709.911956
0.66808,3,1710.495437
0.585845,3,1711.111742
0.421657,3,1711.657341
0.866548,3,1712.691926
0.222572,3,1713.209526
-0.097554,3,1713.839906
-0.134776,3,1714.374507
0.419829,3,1714.933557
0.47667,3,1715.555421
0.344768,3,1716.099591
0.644928,3,1716.672548
0.85171,3,1717.338418
0.518698,3,1717.865623
0.314853,3,1718.376528
0.683239,3,1718.994841
0.555535,3,1719.519637
0.60171,3,1720.075444
0.289999,3,1720.695863
0.751657,3,1721.211389
0.994857,3,1721.73683
0.151121,3,1722.267087
0.822221,3,1722.859363
0.142044,3,1723.399592
0.668354,3,1723.946148
0.520779,3,1724.544505
0.231564,3,1725.117646
0.057901,3,1725.70791
0.07535,3,1726.315695
0.337284,3,1726.855482
0.391964,3,1727.438449
0.656569,3,1728.0402
0.594015,3,1728.561706
-0.080605,3,1729.063762
0.563182,3,1729.603933
0.544533,3,1730.226144
0.515474,3,1730.75592
0.568945,3,1731.289678
0.3402,3,1731.873835
0.759274,3,1732.426308
0.643527,3,1732.98485
0.564834,3,1733.593181
0.822505,3,1734.114838
0.505534,3,1734.643151
0.414298,3,1735.223208
0.543123,3,1735.809096
0.533946,3,1736.339776
0.324558,3,1737.551353
0.519902,3,1738.098897
0.542446,3,1738.631018
0.14737,3,1739.154891
0.765125,3,1739.787944
0.021488,3,1740.368462
0.669287,3,1740.981477
0.960677,3,1741.628103
0.982722,3,1742.190967
0.571036,3,1742.748702
0.611294,3,1743.363815
0.441753,3,1743.91044
0.530236,3,1744.466807
0.919821,3,1745.054112
0.510437,3,1745.593885
0.754689,3,1746.159022
0.784035,3,1746.812159
-0.028907,3,1747.329972
0.534144,3,1747.890025
0.531434,3,1748.425982
0.333142,3,1749.038099
0.212031,3,1749.562143
0.333958,3,1750.100965
0.336503,3,1750.714891
0.273161,3,1751.287394
0.36336,3,1751.840943
0.408305,3,1752.472487
0.582378,3,1753.030251
0.668701,3,1753.559263
0.501556,3,1754.158914
0.238481,3,1754.68634
-0.163369,3,1755.259634
0.528688,3,1755.889371
0.663403,3,1756.440007
0.304475,3,1756.976088
0.554484,3,1757.53815
0.605957,3,1758.191248
0.726741,3,1758.73199
0.593281,3,1759.282404
0.421683,3,1759.914969
0.501869,3,1760.469833
0.283543,3,1760.997352
0.499946,3,1762.126756
0.156641,3,1762.684717
0.46844,3,1763.226239
0.235989,3,1763.84376
0.080822,3,1764.397487
-0.063518,3,1764.977471
0.259359,3,1765.591891
0.525232,3,1766.156269
0.294248,3,1766.668792
0.359498,3,1767.302973
0.289846,3,1767.879945
0.351526,3,1768.462957
0.771081,3,1769.023818
0.509483,3,1769.641888
0.576854,3,1770.189658
0.16011,3,1770.746976
0.376769,3,1771.365931
0.73586,3,1771.892029
0.357497,3,1772.444721
0.483491,3,1773.076712
0.880981,3,1773.650827
0.560766,3,1774.166041
0.365892,3,1774.790907
0.209755,3,1775.347481
0.434375,3,1775.899947
0.634686,3,1776.527191
0.598871,3,1777.083487
0.314512,3,1777.630773
0.704134,3,1778.215466
0.626561,3,1778.830075
0.14714,3,1779.361647
0.711157,3,1779.936767
0.752083,3,1780.553808
-0.077162,3,1781.096086
0.463239,3,1781.66518
0.448417,3,1782.276621
0.054846,3,1782.835204
0.307489,3,1783.373081
0.426504,3,1783.998803
0.532516,3,1784.531643
0.178624,3,1785.07548
0.665208,3,1785.631395
0.133777,3,1786.246034
0.906867,3,1787.354042
0.172285,3,1787.888748
0.410235,3,1788.520813
0.420517,3,1789.063897
0.360682,3,1789.632683
0.402977,3,1790.233442
0.390862,3,1790.804853
0.246635,3,1791.367587
0.572679,3,1792.025542
0.039298,3,1792.569287
-0.394616,3,1793.108915
0.553149,3,1793.725663
0.087243,3,1794.266721
-0.058301,3,1794.799422
0.667108,3,1795.447832
0.482753,3,1795.985703
0.088665,3,1796.527797
0.551506,3,1797.144156
0.568315,3,1797.685723
0.459418,3,1798.23048
-0.028487,3,1798.764271
0.381203,3,1799.458223
0.43841,3,1800.015933
0.531984,3,1800.569575
0.748397,3,1801.18742
0.701019,3,1801.780256
0.63139,3,1802.322437
0.531117,3,1802.946418
0.81949,3,1803.528495
0.243965,3,1804.047508
0.901452,3,1804.68521
0.128634,3,1805.237347
0.454384,3,1805.783285
0.70164,3,1806.336376
0.393198,3,1806.977835
0.821666,3,1807.503452
0.522703,3,1808.067908
0.745865,3,1808.738378
0.418301,3,1809.317608
0.564973,3,1809.865433
0.222173,3,1810.505831
0.637548,3,1811.010698
0.591403,3,1811.544991
0.800615,3,1812.693438
0.402262,3,1813.284764
-0.104127,3,1813.840986
0.601149,3,1814.401971
0.239808,3,1815.037209
0.695134,3,1815.572737
0.843602,3,1816.118019
0.312649,3,1816.739555
0.485235,3,1817.250139
0.129456,3,1817.803966
0.177228,3,1818.44424
0.103281,3,1819.008728
0.820722,3,1819.544484
0.059509,3,1820.153435
0.153481,3,1820.694808
0.42389,3,1821.246294
0.741371,3,1821.801297
0.143027,3,1822.432837
0.367881,3,1822.976242
0.229923,3,1823.51651
0.738416,3,1824.109204
0.593565,3,1824.654311
0.222017,3,1825.169245
0.855617,3,1825.826458
0.232919,3,1826.364959
0.519832,3,1826.888188
0.425363,3,1827.499947
0.17514,3,1828.039898
0.547164,3,1828.61654
0.67687,3,1829.231585
0.318587,3,1829.824249
0.668155,3,1830.365285
0.25686,3,1830.997922
0.500963,3,1831.547617
0.560327,3,1832.076626
0.724459,3,1832.620791
0.390144,3,1833.272751
0.483455,3,1833.836655
0.537717,3,1834.356251
